i:      0, t:        0.0 s (0.00 periods), wall: 24.571 seconds, Δt:   1.20, CFL: 1.71e-01
i:  49800, t:   105536.9 s (2.36 periods), wall: 1.757 hours, Δt:   1.79, CFL: 7.20e-01
i:  49900, t:   105715.9 s (2.37 periods), wall: 1.761 hours, Δt:   1.61, CFL: 7.20e-01
i:  50000, t:   105889.7 s (2.37 periods), wall: 1.764 hours, Δt:   1.95, CFL: 7.20e-01
i:  50100, t:   106079.0 s (2.38 periods), wall: 1.768 hours, Δt:   2.27, CFL: 7.20e-01
i:  50200, t:   106295.4 s (2.38 periods), wall: 1.772 hours, Δt:   2.38, CFL: 7.20e-01
i:  50300, t:   106520.5 s (2.39 periods), wall: 1.775 hours, Δt:   2.06, CFL: 7.20e-01
i:  50400, t:   106730.7 s (2.39 periods), wall: 1.779 hours, Δt:   2.26, CFL: 7.20e-01
i:  50500, t:   106959.0 s (2.40 periods), wall: 1.782 hours, Δt:   2.05, CFL: 7.20e-01
i:  50600, t:   107160.0 s (2.40 periods), wall: 1.786 hours, Δt:   2.01, CFL: 7.20e-01
i:  50700, t:   107354.0 s (2.40 periods), wall: 1.789 hours, Δt:   1.73, CFL: 7.20e-01
i:  50800, t:   107564.9 s (2.41 periods), wall: 1.793 hours, Δt:   2.20, CFL: 7.20e-01
i:  50900, t:   107786.0 s (2.41 periods), wall: 1.797 hours, Δt:   2.57, CFL: 7.20e-01
i:  51000, t:   108031.5 s (2.42 periods), wall: 1.800 hours, Δt:   2.65, CFL: 7.20e-01
i:  51100, t:   108311.4 s (2.43 periods), wall: 1.804 hours, Δt:   2.79, CFL: 7.20e-01
i:  51200, t:   108583.4 s (2.43 periods), wall: 1.807 hours, Δt:   2.52, CFL: 7.20e-01
i:  51300, t:   108868.1 s (2.44 periods), wall: 1.811 hours, Δt:   3.01, CFL: 7.20e-01
i:  51400, t:   109177.5 s (2.45 periods), wall: 1.815 hours, Δt:   3.27, CFL: 7.20e-01
i:  51500, t:   109507.4 s (2.45 periods), wall: 1.818 hours, Δt:   3.42, CFL: 7.20e-01
i:  51600, t:   109869.3 s (2.46 periods), wall: 1.822 hours, Δt:   3.46, CFL: 7.20e-01
i:  51700, t:   110246.0 s (2.47 periods), wall: 1.825 hours, Δt:   3.94, CFL: 7.20e-01
i:  51800, t:   110638.8 s (2.48 periods), wall: 1.829 hours, Δt:   3.96, CFL: 7.20e-01
i:  51900, t:   111140.8 s (2.49 periods), wall: 1.832 hours, Δt:   5.17, CFL: 7.20e-01
i:  52000, t:   111632.5 s (2.50 periods), wall: 1.836 hours, Δt:   5.65, CFL: 7.20e-01
i:  52100, t:   112155.7 s (2.51 periods), wall: 1.840 hours, Δt:   5.15, CFL: 7.20e-01
i:  52200, t:   112654.0 s (2.52 periods), wall: 1.844 hours, Δt:   4.94, CFL: 7.20e-01
i:  52300, t:   113126.2 s (2.53 periods), wall: 1.847 hours, Δt:   4.35, CFL: 7.20e-01
i:  52400, t:   113587.9 s (2.54 periods), wall: 1.851 hours, Δt:   4.93, CFL: 7.20e-01
i:  52500, t:   114010.5 s (2.55 periods), wall: 1.854 hours, Δt:   4.36, CFL: 7.20e-01
i:  52600, t:   114470.6 s (2.56 periods), wall: 1.858 hours, Δt:   4.67, CFL: 7.20e-01
i:  52700, t:   114923.0 s (2.57 periods), wall: 1.862 hours, Δt:   4.63, CFL: 7.20e-01
i:  52800, t:   115326.3 s (2.58 periods), wall: 1.865 hours, Δt:   3.48, CFL: 7.20e-01
i:  52900, t:   115636.9 s (2.59 periods), wall: 1.869 hours, Δt:   2.73, CFL: 7.20e-01
i:  53000, t:   115876.8 s (2.60 periods), wall: 1.872 hours, Δt:   2.36, CFL: 7.20e-01
i:  53100, t:   116137.1 s (2.60 periods), wall: 1.876 hours, Δt:   2.54, CFL: 7.20e-01
i:  53200, t:   116389.4 s (2.61 periods), wall: 1.880 hours, Δt:   2.52, CFL: 7.20e-01
i:  53300, t:   116618.1 s (2.61 periods), wall: 1.883 hours, Δt:   2.16, CFL: 7.20e-01
i:  53400, t:   116826.0 s (2.62 periods), wall: 1.887 hours, Δt:   1.92, CFL: 7.20e-01
i:  53500, t:   117010.7 s (2.62 periods), wall: 1.890 hours, Δt:   1.96, CFL: 7.20e-01
i:  53600, t:   117202.3 s (2.63 periods), wall: 1.894 hours, Δt:   1.84, CFL: 7.20e-01
i:  53700, t:   117375.6 s (2.63 periods), wall: 1.898 hours, Δt:   1.68, CFL: 7.20e-01
i:  53800, t:   117543.3 s (2.63 periods), wall: 1.901 hours, Δt:   1.47, CFL: 7.20e-01
i:  53900, t:   117714.4 s (2.64 periods), wall: 1.905 hours, Δt:   1.80, CFL: 7.20e-01
i:  54000, t:   117887.7 s (2.64 periods), wall: 1.908 hours, Δt:   1.80, CFL: 7.20e-01
i:  54100, t:   118058.1 s (2.64 periods), wall: 1.912 hours, Δt:   1.66, CFL: 7.20e-01
i:  54200, t:   118226.5 s (2.65 periods), wall: 1.915 hours, Δt:   1.78, CFL: 7.20e-01
i:  54300, t:   118387.4 s (2.65 periods), wall: 1.919 hours, Δt:   1.58, CFL: 7.20e-01
i:  54400, t:   118549.0 s (2.66 periods), wall: 1.923 hours, Δt:   1.56, CFL: 7.20e-01
i:  54500, t:   118696.0 s (2.66 periods), wall: 1.926 hours, Δt:   1.51, CFL: 7.20e-01
i:  54600, t:   118859.2 s (2.66 periods), wall: 1.930 hours, Δt:   1.80, CFL: 7.20e-01
i:  54700, t:   119034.1 s (2.67 periods), wall: 1.933 hours, Δt:   1.51, CFL: 7.20e-01
i:  54800, t:   119182.4 s (2.67 periods), wall: 1.937 hours, Δt:   1.54, CFL: 7.20e-01
i:  54900, t:   119346.5 s (2.67 periods), wall: 1.940 hours, Δt:   1.72, CFL: 7.20e-01
i:  55000, t:   119500.1 s (2.68 periods), wall: 1.944 hours, Δt:   1.69, CFL: 7.20e-01
i:  55100, t:   119660.1 s (2.68 periods), wall: 1.948 hours, Δt:   1.64, CFL: 7.20e-01
i:  55200, t:   119806.7 s (2.68 periods), wall: 1.951 hours, Δt:   1.56, CFL: 7.20e-01
i:  55300, t:   119962.7 s (2.69 periods), wall: 1.955 hours, Δt:   1.66, CFL: 7.20e-01
i:  55400, t:   120110.2 s (2.69 periods), wall: 1.958 hours, Δt:   1.63, CFL: 7.20e-01
i:  55500, t:   120256.1 s (2.69 periods), wall: 1.962 hours, Δt:   1.32, CFL: 7.20e-01
i:  55600, t:   120401.5 s (2.70 periods), wall: 1.965 hours, Δt:   1.39, CFL: 7.20e-01
i:  55700, t:   120549.0 s (2.70 periods), wall: 1.969 hours, Δt:   1.55, CFL: 7.20e-01
i:  55800, t:   120698.0 s (2.70 periods), wall: 1.973 hours, Δt:   1.41, CFL: 7.20e-01
i:  55900, t:   120830.8 s (2.71 periods), wall: 1.976 hours, Δt:   1.22, CFL: 7.20e-01
i:  56000, t:   120961.5 s (2.71 periods), wall: 1.980 hours, Δt:   1.22, CFL: 7.20e-01
i:  56100, t:   121095.8 s (2.71 periods), wall: 1.983 hours, Δt:   1.41, CFL: 7.20e-01
i:  56200, t:   121235.4 s (2.72 periods), wall: 1.987 hours, Δt:   1.39, CFL: 7.20e-01
i:  56300, t:   121389.1 s (2.72 periods), wall: 1.990 hours, Δt:   1.52, CFL: 7.20e-01
i:  56400, t:   121537.6 s (2.72 periods), wall: 1.994 hours, Δt:   1.63, CFL: 7.20e-01
i:  56500, t:   121682.3 s (2.73 periods), wall: 1.998 hours, Δt:   1.37, CFL: 7.20e-01
i:  56600, t:   121822.2 s (2.73 periods), wall: 2.001 hours, Δt:   1.44, CFL: 7.20e-01
i:  56700, t:   121949.6 s (2.73 periods), wall: 2.005 hours, Δt:   1.28, CFL: 7.20e-01
i:  56800, t:   122084.9 s (2.73 periods), wall: 2.008 hours, Δt:   1.31, CFL: 7.20e-01
i:  56900, t:   122213.5 s (2.74 periods), wall: 2.012 hours, Δt:   1.19, CFL: 7.20e-01
i:  57000, t:   122344.4 s (2.74 periods), wall: 2.016 hours, Δt:   1.52, CFL: 7.20e-01
i:  57100, t:   122485.9 s (2.74 periods), wall: 2.019 hours, Δt:   1.40, CFL: 7.20e-01
i:  57200, t:   122620.3 s (2.75 periods), wall: 2.023 hours, Δt:   1.29, CFL: 7.20e-01
i:  57300, t:   122763.0 s (2.75 periods), wall: 2.026 hours, Δt:   1.45, CFL: 7.20e-01
i:  57400, t:   122905.5 s (2.75 periods), wall: 2.030 hours, Δt:   1.36, CFL: 7.20e-01
i:  57500, t:   123043.0 s (2.76 periods), wall: 2.033 hours, Δt:   1.31, CFL: 7.20e-01
i:  57600, t:   123173.6 s (2.76 periods), wall: 2.037 hours, Δt:   1.15, CFL: 7.20e-01
i:  57700, t:   123290.5 s (2.76 periods), wall: 2.040 hours, Δt:   1.27, CFL: 7.20e-01
i:  57800, t:   123426.2 s (2.76 periods), wall: 2.044 hours, Δt:   1.20, CFL: 7.20e-01
i:  57900, t:   123550.5 s (2.77 periods), wall: 2.048 hours, Δt:   1.26, CFL: 7.20e-01
i:  58000, t:   123690.0 s (2.77 periods), wall: 2.051 hours, Δt:   1.54, CFL: 7.20e-01
i:  58100, t:   123827.1 s (2.77 periods), wall: 2.055 hours, Δt:   1.20, CFL: 7.20e-01
i:  58200, t:   123958.2 s (2.78 periods), wall: 2.058 hours, Δt:   1.27, CFL: 7.20e-01
i:  58300, t:   124094.1 s (2.78 periods), wall: 2.062 hours, Δt:   1.64, CFL: 7.20e-01
i:  58400, t:   124229.1 s (2.78 periods), wall: 2.065 hours, Δt:   1.49, CFL: 7.20e-01
i:  58500, t:   124370.8 s (2.79 periods), wall: 2.069 hours, Δt:   1.32, CFL: 7.20e-01
i:  58600, t:   124515.4 s (2.79 periods), wall: 2.072 hours, Δt:   1.41, CFL: 7.20e-01
i:  58700, t:   124667.5 s (2.79 periods), wall: 2.076 hours, Δt:   1.46, CFL: 7.20e-01
i:  58800, t:   124814.8 s (2.80 periods), wall: 2.079 hours, Δt:   1.35, CFL: 7.20e-01
i:  58900, t:   124963.9 s (2.80 periods), wall: 2.083 hours, Δt:   1.40, CFL: 7.20e-01
i:  59000, t:   125099.8 s (2.80 periods), wall: 2.087 hours, Δt:   1.35, CFL: 7.20e-01
i:  59100, t:   125229.7 s (2.81 periods), wall: 2.090 hours, Δt:   1.15, CFL: 7.20e-01
i:  59200, t:   125353.7 s (2.81 periods), wall: 2.094 hours, Δt:   1.29, CFL: 7.20e-01
i:  59300, t:   125496.3 s (2.81 periods), wall: 2.097 hours, Δt:   1.53, CFL: 7.20e-01
i:  59400, t:   125646.3 s (2.81 periods), wall: 2.101 hours, Δt:   1.65, CFL: 7.20e-01
i:  59500, t:   125792.4 s (2.82 periods), wall: 2.104 hours, Δt:   1.23, CFL: 7.20e-01
i:  59600, t:   125931.2 s (2.82 periods), wall: 2.108 hours, Δt:   1.53, CFL: 7.20e-01
i:  59700, t:   126087.6 s (2.82 periods), wall: 2.111 hours, Δt:   1.52, CFL: 7.20e-01
i:  59800, t:   126240.6 s (2.83 periods), wall: 2.115 hours, Δt:   1.54, CFL: 7.20e-01
i:  59900, t:   126396.6 s (2.83 periods), wall: 2.118 hours, Δt:   1.17, CFL: 7.20e-01
i:  60000, t:   126529.7 s (2.83 periods), wall: 2.122 hours, Δt:   1.63, CFL: 7.20e-01
i:  60100, t:   126695.3 s (2.84 periods), wall: 2.126 hours, Δt:   1.82, CFL: 7.20e-01
i:  60200, t:   126874.8 s (2.84 periods), wall: 2.129 hours, Δt:   1.79, CFL: 7.20e-01
i:  60300, t:   127044.2 s (2.85 periods), wall: 2.133 hours, Δt:   1.72, CFL: 7.20e-01
i:  60400, t:   127224.0 s (2.85 periods), wall: 2.136 hours, Δt:   1.85, CFL: 7.20e-01
i:  60500, t:   127389.6 s (2.85 periods), wall: 2.140 hours, Δt:   1.66, CFL: 7.20e-01
i:  60600, t:   127566.1 s (2.86 periods), wall: 2.143 hours, Δt:   1.99, CFL: 7.20e-01
i:  60700, t:   127751.9 s (2.86 periods), wall: 2.147 hours, Δt:   1.58, CFL: 7.20e-01
i:  60800, t:   127927.7 s (2.87 periods), wall: 2.150 hours, Δt:   1.72, CFL: 7.20e-01
i:  60900, t:   128105.2 s (2.87 periods), wall: 2.154 hours, Δt:   2.06, CFL: 7.20e-01
i:  61000, t:   128325.5 s (2.87 periods), wall: 2.158 hours, Δt:   2.27, CFL: 7.20e-01
i:  61100, t:   128539.2 s (2.88 periods), wall: 2.161 hours, Δt:   2.05, CFL: 7.20e-01
i:  61200, t:   128756.5 s (2.88 periods), wall: 2.165 hours, Δt:   2.19, CFL: 7.20e-01
i:  61300, t:   128967.8 s (2.89 periods), wall: 2.168 hours, Δt:   2.36, CFL: 7.20e-01
i:  61400, t:   129182.0 s (2.89 periods), wall: 2.172 hours, Δt:   1.75, CFL: 7.20e-01
i:  61500, t:   129366.3 s (2.90 periods), wall: 2.175 hours, Δt:   1.77, CFL: 7.20e-01
i:  61600, t:   129558.2 s (2.90 periods), wall: 2.179 hours, Δt:   2.25, CFL: 7.20e-01
i:  61700, t:   129807.2 s (2.91 periods), wall: 2.183 hours, Δt:   2.71, CFL: 7.20e-01
i:  61800, t:   130037.8 s (2.91 periods), wall: 2.186 hours, Δt:   2.34, CFL: 7.20e-01
i:  61900, t:   130286.9 s (2.92 periods), wall: 2.190 hours, Δt:   2.23, CFL: 7.20e-01
i:  62000, t:   130533.3 s (2.92 periods), wall: 2.193 hours, Δt:   2.47, CFL: 7.20e-01
i:  62100, t:   130795.2 s (2.93 periods), wall: 2.197 hours, Δt:   2.62, CFL: 7.20e-01
i:  62200, t:   131061.3 s (2.94 periods), wall: 2.200 hours, Δt:   2.10, CFL: 7.20e-01
i:  62300, t:   131331.6 s (2.94 periods), wall: 2.204 hours, Δt:   2.61, CFL: 7.20e-01
i:  62400, t:   131619.6 s (2.95 periods), wall: 2.208 hours, Δt:   2.86, CFL: 7.20e-01
i:  62500, t:   131923.4 s (2.96 periods), wall: 2.211 hours, Δt:   2.89, CFL: 7.20e-01
i:  62600, t:   132244.4 s (2.96 periods), wall: 2.215 hours, Δt:   3.82, CFL: 7.20e-01
i:  62700, t:   132614.8 s (2.97 periods), wall: 2.218 hours, Δt:   3.90, CFL: 7.20e-01
i:  62800, t:   133037.6 s (2.98 periods), wall: 2.222 hours, Δt:   4.88, CFL: 7.20e-01
i:  62900, t:   133510.5 s (2.99 periods), wall: 2.226 hours, Δt:   3.92, CFL: 7.20e-01
i:  63000, t:   133944.2 s (3.00 periods), wall: 2.229 hours, Δt:   4.71, CFL: 7.20e-01
i:  63100, t:   134451.5 s (3.01 periods), wall: 2.233 hours, Δt:   5.30, CFL: 7.20e-01
i:  63200, t:   134983.3 s (3.02 periods), wall: 2.237 hours, Δt:   4.59, CFL: 7.20e-01
i:  63300, t:   135466.9 s (3.03 periods), wall: 2.240 hours, Δt:   5.01, CFL: 7.20e-01
i:  63400, t:   135933.5 s (3.05 periods), wall: 2.244 hours, Δt:   4.78, CFL: 7.20e-01
i:  63500, t:   136410.1 s (3.06 periods), wall: 2.247 hours, Δt:   5.36, CFL: 7.20e-01
i:  63600, t:   136821.6 s (3.06 periods), wall: 2.251 hours, Δt:   4.01, CFL: 7.20e-01
i:  63700, t:   137223.7 s (3.07 periods), wall: 2.255 hours, Δt:   3.56, CFL: 7.20e-01
i:  63800, t:   137565.2 s (3.08 periods), wall: 2.258 hours, Δt:   2.75, CFL: 7.20e-01
i:  63900, t:   137866.6 s (3.09 periods), wall: 2.262 hours, Δt:   3.56, CFL: 7.20e-01
i:  64000, t:   138167.6 s (3.10 periods), wall: 2.265 hours, Δt:   2.41, CFL: 7.20e-01
i:  64100, t:   138411.5 s (3.10 periods), wall: 2.269 hours, Δt:   2.43, CFL: 7.20e-01
i:  64200, t:   138666.4 s (3.11 periods), wall: 2.273 hours, Δt:   2.33, CFL: 7.20e-01
i:  64300, t:   138891.1 s (3.11 periods), wall: 2.276 hours, Δt:   2.00, CFL: 7.20e-01
i:  64400, t:   139093.0 s (3.12 periods), wall: 2.280 hours, Δt:   1.91, CFL: 7.20e-01
i:  64500, t:   139299.2 s (3.12 periods), wall: 2.283 hours, Δt:   1.97, CFL: 7.20e-01
i:  64600, t:   139506.9 s (3.13 periods), wall: 2.287 hours, Δt:   2.34, CFL: 7.20e-01
i:  64700, t:   139711.3 s (3.13 periods), wall: 2.291 hours, Δt:   1.94, CFL: 7.20e-01
i:  64800, t:   139895.6 s (3.13 periods), wall: 2.294 hours, Δt:   1.80, CFL: 7.20e-01
i:  64900, t:   140072.9 s (3.14 periods), wall: 2.298 hours, Δt:   1.43, CFL: 7.20e-01
i:  65000, t:   140232.8 s (3.14 periods), wall: 2.301 hours, Δt:   1.89, CFL: 7.20e-01
i:  65100, t:   140407.9 s (3.15 periods), wall: 2.305 hours, Δt:   1.48, CFL: 7.20e-01
i:  65200, t:   140580.5 s (3.15 periods), wall: 2.308 hours, Δt:   1.60, CFL: 7.20e-01
i:  65300, t:   140725.4 s (3.15 periods), wall: 2.312 hours, Δt:   1.51, CFL: 7.20e-01
i:  65400, t:   140867.4 s (3.16 periods), wall: 2.315 hours, Δt:   1.47, CFL: 7.20e-01
i:  65500, t:   141027.0 s (3.16 periods), wall: 2.319 hours, Δt:   1.76, CFL: 7.20e-01
i:  65600, t:   141199.5 s (3.16 periods), wall: 2.323 hours, Δt:   1.55, CFL: 7.20e-01
i:  65700, t:   141359.9 s (3.17 periods), wall: 2.326 hours, Δt:   1.35, CFL: 7.20e-01
i:  65800, t:   141516.9 s (3.17 periods), wall: 2.330 hours, Δt:   1.56, CFL: 7.20e-01
i:  65900, t:   141667.6 s (3.17 periods), wall: 2.333 hours, Δt:   1.82, CFL: 7.20e-01
i:  66000, t:   141838.4 s (3.18 periods), wall: 2.337 hours, Δt:   1.69, CFL: 7.20e-01
i:  66100, t:   142001.2 s (3.18 periods), wall: 2.340 hours, Δt:   1.49, CFL: 7.20e-01
i:  66200, t:   142145.4 s (3.18 periods), wall: 2.344 hours, Δt:   1.44, CFL: 7.20e-01
i:  66300, t:   142282.2 s (3.19 periods), wall: 2.348 hours, Δt:   1.39, CFL: 7.20e-01
i:  66400, t:   142430.9 s (3.19 periods), wall: 2.351 hours, Δt:   1.49, CFL: 7.20e-01
i:  66500, t:   142579.8 s (3.19 periods), wall: 2.355 hours, Δt:   1.59, CFL: 7.20e-01
i:  66600, t:   142740.5 s (3.20 periods), wall: 2.358 hours, Δt:   1.54, CFL: 7.20e-01
i:  66700, t:   142902.8 s (3.20 periods), wall: 2.362 hours, Δt:   1.51, CFL: 7.20e-01
i:  66800, t:   143054.6 s (3.20 periods), wall: 2.365 hours, Δt:   1.55, CFL: 7.20e-01
i:  66900, t:   143211.6 s (3.21 periods), wall: 2.369 hours, Δt:   1.56, CFL: 7.20e-01
i:  67000, t:   143359.4 s (3.21 periods), wall: 2.373 hours, Δt:   1.37, CFL: 7.20e-01
i:  67100, t:   143505.6 s (3.21 periods), wall: 2.376 hours, Δt:   1.41, CFL: 7.20e-01
i:  67200, t:   143650.4 s (3.22 periods), wall: 2.380 hours, Δt:   1.39, CFL: 7.20e-01
i:  67300, t:   143785.8 s (3.22 periods), wall: 2.383 hours, Δt:   1.35, CFL: 7.20e-01
i:  67400, t:   143922.4 s (3.22 periods), wall: 2.387 hours, Δt:   1.50, CFL: 7.20e-01
i:  67500, t:   144072.3 s (3.23 periods), wall: 2.390 hours, Δt:   1.55, CFL: 7.20e-01
i:  67600, t:   144237.3 s (3.23 periods), wall: 2.394 hours, Δt:   1.64, CFL: 7.20e-01
i:  67700, t:   144382.8 s (3.23 periods), wall: 2.398 hours, Δt:   1.34, CFL: 7.20e-01
i:  67800, t:   144515.5 s (3.24 periods), wall: 2.401 hours, Δt:   1.24, CFL: 7.20e-01
i:  67900, t:   144649.1 s (3.24 periods), wall: 2.405 hours, Δt:   1.25, CFL: 7.20e-01
i:  68000, t:   144787.6 s (3.24 periods), wall: 2.408 hours, Δt:   1.53, CFL: 7.20e-01
i:  68100, t:   144932.1 s (3.25 periods), wall: 2.412 hours, Δt:   1.51, CFL: 7.20e-01
i:  68200, t:   145068.6 s (3.25 periods), wall: 2.415 hours, Δt:   1.24, CFL: 7.20e-01
i:  68300, t:   145199.4 s (3.25 periods), wall: 2.419 hours, Δt:   1.32, CFL: 7.20e-01
i:  68400, t:   145336.4 s (3.26 periods), wall: 2.423 hours, Δt:   1.44, CFL: 7.20e-01
i:  68500, t:   145485.9 s (3.26 periods), wall: 2.426 hours, Δt:   1.49, CFL: 7.20e-01
i:  68600, t:   145640.2 s (3.26 periods), wall: 2.430 hours, Δt:   1.55, CFL: 7.20e-01
i:  68700, t:   145810.8 s (3.27 periods), wall: 2.433 hours, Δt:   1.67, CFL: 7.20e-01
i:  68800, t:   145972.3 s (3.27 periods), wall: 2.437 hours, Δt:   1.52, CFL: 7.20e-01
i:  68900, t:   146116.6 s (3.27 periods), wall: 2.440 hours, Δt:   1.52, CFL: 7.20e-01
i:  69000, t:   146269.5 s (3.28 periods), wall: 2.444 hours, Δt:   1.62, CFL: 7.20e-01
i:  69100, t:   146422.6 s (3.28 periods), wall: 2.447 hours, Δt:   1.74, CFL: 7.20e-01
i:  69200, t:   146578.6 s (3.28 periods), wall: 2.451 hours, Δt:   1.55, CFL: 7.20e-01
i:  69300, t:   146726.4 s (3.29 periods), wall: 2.454 hours, Δt:   1.39, CFL: 7.20e-01
i:  69400, t:   146882.1 s (3.29 periods), wall: 2.458 hours, Δt:   1.65, CFL: 7.20e-01
i:  69500, t:   147044.8 s (3.29 periods), wall: 2.462 hours, Δt:   1.39, CFL: 7.20e-01
i:  69600, t:   147196.3 s (3.30 periods), wall: 2.465 hours, Δt:   1.57, CFL: 7.20e-01
i:  69700, t:   147335.3 s (3.30 periods), wall: 2.469 hours, Δt:   1.28, CFL: 7.20e-01
i:  69800, t:   147484.5 s (3.30 periods), wall: 2.472 hours, Δt:   1.66, CFL: 7.20e-01
i:  69900, t:   147636.8 s (3.31 periods), wall: 2.476 hours, Δt:   1.49, CFL: 7.20e-01
i:  70000, t:   147795.4 s (3.31 periods), wall: 2.479 hours, Δt:   1.64, CFL: 7.20e-01
i:  70100, t:   147939.3 s (3.31 periods), wall: 2.483 hours, Δt:   1.31, CFL: 7.20e-01
i:  70200, t:   148089.6 s (3.32 periods), wall: 2.487 hours, Δt:   1.68, CFL: 7.20e-01
i:  70300, t:   148252.9 s (3.32 periods), wall: 2.490 hours, Δt:   1.65, CFL: 7.20e-01
i:  70400, t:   148416.0 s (3.32 periods), wall: 2.494 hours, Δt:   1.59, CFL: 7.20e-01
i:  70500, t:   148580.0 s (3.33 periods), wall: 2.497 hours, Δt:   1.81, CFL: 7.20e-01
i:  70600, t:   148748.8 s (3.33 periods), wall: 2.501 hours, Δt:   1.73, CFL: 7.20e-01
i:  70700, t:   148911.5 s (3.34 periods), wall: 2.504 hours, Δt:   1.74, CFL: 7.20e-01
i:  70800, t:   149074.6 s (3.34 periods), wall: 2.508 hours, Δt:   1.55, CFL: 7.20e-01
i:  70900, t:   149222.6 s (3.34 periods), wall: 2.512 hours, Δt:   1.68, CFL: 7.20e-01
i:  71000, t:   149389.5 s (3.35 periods), wall: 2.515 hours, Δt:   1.74, CFL: 7.20e-01
i:  71100, t:   149568.1 s (3.35 periods), wall: 2.519 hours, Δt:   1.73, CFL: 7.20e-01
i:  71200, t:   149730.5 s (3.35 periods), wall: 2.522 hours, Δt:   1.58, CFL: 7.20e-01
i:  71300, t:   149897.2 s (3.36 periods), wall: 2.526 hours, Δt:   1.74, CFL: 7.20e-01
i:  71400, t:   150086.1 s (3.36 periods), wall: 2.529 hours, Δt:   1.67, CFL: 7.20e-01
i:  71500, t:   150265.4 s (3.37 periods), wall: 2.533 hours, Δt:   1.83, CFL: 7.20e-01
i:  71600, t:   150452.6 s (3.37 periods), wall: 2.537 hours, Δt:   1.87, CFL: 7.20e-01
i:  71700, t:   150636.5 s (3.37 periods), wall: 2.540 hours, Δt:   2.01, CFL: 7.20e-01
i:  71800, t:   150843.0 s (3.38 periods), wall: 2.544 hours, Δt:   1.90, CFL: 7.20e-01
i:  71900, t:   151031.7 s (3.38 periods), wall: 2.547 hours, Δt:   2.09, CFL: 7.20e-01
i:  72000, t:   151225.4 s (3.39 periods), wall: 2.551 hours, Δt:   2.30, CFL: 7.20e-01
i:  72100, t:   151435.5 s (3.39 periods), wall: 2.554 hours, Δt:   2.24, CFL: 7.20e-01
i:  72200, t:   151663.7 s (3.40 periods), wall: 2.558 hours, Δt:   2.26, CFL: 7.20e-01
i:  72300, t:   151852.3 s (3.40 periods), wall: 2.561 hours, Δt:   2.15, CFL: 7.20e-01
i:  72400, t:   152081.5 s (3.41 periods), wall: 2.565 hours, Δt:   2.46, CFL: 7.20e-01
i:  72500, t:   152300.8 s (3.41 periods), wall: 2.569 hours, Δt:   2.22, CFL: 7.20e-01
i:  72600, t:   152538.6 s (3.42 periods), wall: 2.572 hours, Δt:   2.14, CFL: 7.20e-01
i:  72700, t:   152776.4 s (3.42 periods), wall: 2.576 hours, Δt:   2.82, CFL: 7.20e-01
i:  72800, t:   153049.1 s (3.43 periods), wall: 2.579 hours, Δt:   2.48, CFL: 7.20e-01
i:  72900, t:   153295.8 s (3.43 periods), wall: 2.583 hours, Δt:   2.81, CFL: 7.20e-01
i:  73000, t:   153575.3 s (3.44 periods), wall: 2.586 hours, Δt:   3.03, CFL: 7.20e-01
i:  73100, t:   153895.7 s (3.45 periods), wall: 2.590 hours, Δt:   3.87, CFL: 7.20e-01
i:  73200, t:   154231.2 s (3.45 periods), wall: 2.594 hours, Δt:   3.25, CFL: 7.20e-01
i:  73300, t:   154598.2 s (3.46 periods), wall: 2.597 hours, Δt:   5.02, CFL: 7.20e-01
i:  73400, t:   155085.3 s (3.47 periods), wall: 2.601 hours, Δt:   4.75, CFL: 7.20e-01
i:  73500, t:   155510.2 s (3.48 periods), wall: 2.604 hours, Δt:   4.36, CFL: 7.20e-01
i:  73600, t:   155981.8 s (3.49 periods), wall: 2.608 hours, Δt:   4.73, CFL: 7.20e-01
i:  73700, t:   156430.4 s (3.50 periods), wall: 2.612 hours, Δt:   5.21, CFL: 7.20e-01
i:  73800, t:   156941.5 s (3.52 periods), wall: 2.615 hours, Δt:   5.45, CFL: 7.20e-01
i:  73900, t:   157496.4 s (3.53 periods), wall: 2.619 hours, Δt:   5.17, CFL: 7.20e-01
i:  74000, t:   157989.9 s (3.54 periods), wall: 2.623 hours, Δt:   5.18, CFL: 7.20e-01
i:  74100, t:   158440.1 s (3.55 periods), wall: 2.626 hours, Δt:   3.95, CFL: 7.20e-01
i:  74200, t:   158861.4 s (3.56 periods), wall: 2.630 hours, Δt:   4.76, CFL: 7.20e-01
i:  74300, t:   159317.2 s (3.57 periods), wall: 2.634 hours, Δt:   5.05, CFL: 7.20e-01
i:  74400, t:   159766.6 s (3.58 periods), wall: 2.637 hours, Δt:   4.24, CFL: 7.20e-01
i:  74500, t:   160185.1 s (3.59 periods), wall: 2.641 hours, Δt:   4.16, CFL: 7.20e-01
i:  74600, t:   160581.8 s (3.60 periods), wall: 2.644 hours, Δt:   3.59, CFL: 7.20e-01
i:  74700, t:   160898.1 s (3.60 periods), wall: 2.648 hours, Δt:   2.25, CFL: 7.20e-01
i:  74800, t:   161124.7 s (3.61 periods), wall: 2.652 hours, Δt:   2.53, CFL: 7.20e-01
i:  74900, t:   161313.3 s (3.61 periods), wall: 2.655 hours, Δt:   1.72, CFL: 7.20e-01
i:  75000, t:   161476.1 s (3.62 periods), wall: 2.659 hours, Δt:   1.58, CFL: 7.20e-01
