i:      0, t:       0.0 s, ωt:   0.00 (0.00 periods), wall: 10.994 seconds, Δt:   1.20, CFL: 1.51e-01
i:    100, t:     311.5 s, ωt:   0.03 (0.00 periods), wall: 21.942 seconds, Δt:   6.11, CFL: 7.20e-01
i:    200, t:     824.4 s, ωt:   0.08 (0.01 periods), wall: 24.490 seconds, Δt:   4.43, CFL: 7.20e-01
i:    300, t:    1273.5 s, ωt:   0.13 (0.02 periods), wall: 27.047 seconds, Δt:   4.67, CFL: 7.20e-01
i:    400, t:    1746.8 s, ωt:   0.17 (0.03 periods), wall: 29.597 seconds, Δt:   4.62, CFL: 7.20e-01
i:    500, t:    2229.2 s, ωt:   0.22 (0.04 periods), wall: 32.157 seconds, Δt:   4.93, CFL: 7.20e-01
i:    600, t:    2715.5 s, ωt:   0.27 (0.04 periods), wall: 34.713 seconds, Δt:   4.19, CFL: 7.20e-01
i:    700, t:    3114.3 s, ωt:   0.31 (0.05 periods), wall: 37.268 seconds, Δt:   3.89, CFL: 7.20e-01
i:    800, t:    3452.1 s, ωt:   0.35 (0.05 periods), wall: 39.834 seconds, Δt:   2.98, CFL: 7.20e-01
i:    900, t:    3734.9 s, ωt:   0.37 (0.06 periods), wall: 42.394 seconds, Δt:   3.59, CFL: 7.20e-01
i:   1000, t:    4041.6 s, ωt:   0.40 (0.06 periods), wall: 44.959 seconds, Δt:   2.84, CFL: 7.20e-01
i:   1100, t:    4320.4 s, ωt:   0.43 (0.07 periods), wall: 47.522 seconds, Δt:   2.80, CFL: 7.20e-01
i:   1200, t:    4601.5 s, ωt:   0.46 (0.07 periods), wall: 50.088 seconds, Δt:   2.58, CFL: 7.20e-01
i:   1300, t:    4865.2 s, ωt:   0.49 (0.08 periods), wall: 52.650 seconds, Δt:   2.76, CFL: 7.20e-01
i:   1400, t:    5143.9 s, ωt:   0.51 (0.08 periods), wall: 55.217 seconds, Δt:   2.42, CFL: 7.20e-01
i:   1500, t:    5412.2 s, ωt:   0.54 (0.09 periods), wall: 57.781 seconds, Δt:   2.78, CFL: 7.20e-01
i:   1600, t:    5673.8 s, ωt:   0.57 (0.09 periods), wall: 1.006 minutes, Δt:   2.49, CFL: 7.20e-01
i:   1700, t:    5898.6 s, ωt:   0.59 (0.09 periods), wall: 1.048 minutes, Δt:   2.21, CFL: 7.20e-01
i:   1800, t:    6133.9 s, ωt:   0.61 (0.10 periods), wall: 1.091 minutes, Δt:   1.91, CFL: 7.20e-01
i:   1900, t:    6348.1 s, ωt:   0.63 (0.10 periods), wall: 1.134 minutes, Δt:   1.85, CFL: 7.20e-01
i:   2000, t:    6562.4 s, ωt:   0.66 (0.10 periods), wall: 1.177 minutes, Δt:   1.99, CFL: 7.20e-01
i:   2100, t:    6766.7 s, ωt:   0.68 (0.11 periods), wall: 1.219 minutes, Δt:   2.14, CFL: 7.20e-01
i:   2200, t:    6968.3 s, ωt:   0.70 (0.11 periods), wall: 1.262 minutes, Δt:   2.00, CFL: 7.20e-01
i:   2300, t:    7159.2 s, ωt:   0.72 (0.11 periods), wall: 1.305 minutes, Δt:   1.76, CFL: 7.20e-01
i:   2400, t:    7342.2 s, ωt:   0.73 (0.12 periods), wall: 1.347 minutes, Δt:   1.96, CFL: 7.20e-01
i:   2500, t:    7539.8 s, ωt:   0.75 (0.12 periods), wall: 1.390 minutes, Δt:   2.06, CFL: 7.20e-01
i:   2600, t:    7727.9 s, ωt:   0.77 (0.12 periods), wall: 1.433 minutes, Δt:   2.02, CFL: 7.20e-01
i:   2700, t:    7909.2 s, ωt:   0.79 (0.13 periods), wall: 1.475 minutes, Δt:   1.53, CFL: 7.20e-01
i:   2800, t:    8070.9 s, ωt:   0.81 (0.13 periods), wall: 1.518 minutes, Δt:   1.81, CFL: 7.20e-01
i:   2900, t:    8248.0 s, ωt:   0.82 (0.13 periods), wall: 1.561 minutes, Δt:   1.80, CFL: 7.20e-01
i:   3000, t:    8419.8 s, ωt:   0.84 (0.13 periods), wall: 1.604 minutes, Δt:   1.76, CFL: 7.20e-01
i:   3100, t:    8595.3 s, ωt:   0.86 (0.14 periods), wall: 1.646 minutes, Δt:   1.57, CFL: 7.20e-01
i:   3200, t:    8759.6 s, ωt:   0.88 (0.14 periods), wall: 1.689 minutes, Δt:   1.63, CFL: 7.20e-01
i:   3300, t:    8924.8 s, ωt:   0.89 (0.14 periods), wall: 1.732 minutes, Δt:   1.63, CFL: 7.20e-01
i:   3400, t:    9093.0 s, ωt:   0.91 (0.14 periods), wall: 1.774 minutes, Δt:   1.59, CFL: 7.20e-01
i:   3500, t:    9253.6 s, ωt:   0.93 (0.15 periods), wall: 1.817 minutes, Δt:   1.72, CFL: 7.20e-01
i:   3600, t:    9415.9 s, ωt:   0.94 (0.15 periods), wall: 1.860 minutes, Δt:   1.50, CFL: 7.20e-01
i:   3700, t:    9568.0 s, ωt:   0.96 (0.15 periods), wall: 1.902 minutes, Δt:   1.53, CFL: 7.20e-01
i:   3800, t:    9721.7 s, ωt:   0.97 (0.15 periods), wall: 1.945 minutes, Δt:   1.37, CFL: 7.20e-01
i:   3900, t:    9875.6 s, ωt:   0.99 (0.16 periods), wall: 1.988 minutes, Δt:   1.59, CFL: 7.20e-01
i:   4000, t:   10035.7 s, ωt:   1.00 (0.16 periods), wall: 2.030 minutes, Δt:   1.71, CFL: 7.20e-01
i:   4100, t:   10171.8 s, ωt:   1.02 (0.16 periods), wall: 2.073 minutes, Δt:   1.48, CFL: 7.20e-01
i:   4200, t:   10324.0 s, ωt:   1.03 (0.16 periods), wall: 2.116 minutes, Δt:   1.53, CFL: 7.20e-01
i:   4300, t:   10476.2 s, ωt:   1.05 (0.17 periods), wall: 2.159 minutes, Δt:   1.44, CFL: 7.20e-01
i:   4400, t:   10633.9 s, ωt:   1.06 (0.17 periods), wall: 2.201 minutes, Δt:   1.63, CFL: 7.20e-01
i:   4500, t:   10788.0 s, ωt:   1.08 (0.17 periods), wall: 2.244 minutes, Δt:   1.54, CFL: 7.20e-01
i:   4600, t:   10935.9 s, ωt:   1.09 (0.17 periods), wall: 2.287 minutes, Δt:   1.41, CFL: 7.20e-01
i:   4700, t:   11075.1 s, ωt:   1.11 (0.18 periods), wall: 2.329 minutes, Δt:   1.40, CFL: 7.20e-01
i:   4800, t:   11204.8 s, ωt:   1.12 (0.18 periods), wall: 2.372 minutes, Δt:   1.25, CFL: 7.20e-01
i:   4900, t:   11339.1 s, ωt:   1.13 (0.18 periods), wall: 2.415 minutes, Δt:   1.26, CFL: 7.20e-01
i:   5000, t:   11480.5 s, ωt:   1.15 (0.18 periods), wall: 2.457 minutes, Δt:   1.45, CFL: 7.20e-01
i:   5100, t:   11626.8 s, ωt:   1.16 (0.19 periods), wall: 2.500 minutes, Δt:   1.51, CFL: 7.20e-01
i:   5200, t:   11766.1 s, ωt:   1.18 (0.19 periods), wall: 2.543 minutes, Δt:   1.42, CFL: 7.20e-01
i:   5300, t:   11914.9 s, ωt:   1.19 (0.19 periods), wall: 2.585 minutes, Δt:   1.47, CFL: 7.20e-01
i:   5400, t:   12050.8 s, ωt:   1.21 (0.19 periods), wall: 2.628 minutes, Δt:   1.33, CFL: 7.20e-01
i:   5500, t:   12178.9 s, ωt:   1.22 (0.19 periods), wall: 2.671 minutes, Δt:   1.46, CFL: 7.20e-01
i:   5600, t:   12309.5 s, ωt:   1.23 (0.20 periods), wall: 2.714 minutes, Δt:   1.31, CFL: 7.20e-01
i:   5700, t:   12456.3 s, ωt:   1.25 (0.20 periods), wall: 2.756 minutes, Δt:   1.36, CFL: 7.20e-01
i:   5800, t:   12591.4 s, ωt:   1.26 (0.20 periods), wall: 2.799 minutes, Δt:   1.14, CFL: 7.20e-01
i:   5900, t:   12732.7 s, ωt:   1.27 (0.20 periods), wall: 2.843 minutes, Δt:   1.39, CFL: 7.20e-01
i:   6000, t:   12874.7 s, ωt:   1.29 (0.20 periods), wall: 2.886 minutes, Δt:   1.28, CFL: 7.20e-01
i:   6100, t:   13008.8 s, ωt:   1.30 (0.21 periods), wall: 2.928 minutes, Δt:   1.51, CFL: 7.20e-01
i:   6200, t:   13143.8 s, ωt:   1.31 (0.21 periods), wall: 2.971 minutes, Δt:   1.39, CFL: 7.20e-01
i:   6300, t:   13282.1 s, ωt:   1.33 (0.21 periods), wall: 3.014 minutes, Δt:   1.39, CFL: 7.20e-01
i:   6400, t:   13412.4 s, ωt:   1.34 (0.21 periods), wall: 3.056 minutes, Δt:   1.49, CFL: 7.20e-01
i:   6500, t:   13554.6 s, ωt:   1.36 (0.22 periods), wall: 3.099 minutes, Δt:   1.47, CFL: 7.20e-01
i:   6600, t:   13696.5 s, ωt:   1.37 (0.22 periods), wall: 3.142 minutes, Δt:   1.42, CFL: 7.20e-01
i:   6700, t:   13837.2 s, ωt:   1.38 (0.22 periods), wall: 3.184 minutes, Δt:   1.33, CFL: 7.20e-01
i:   6800, t:   13972.9 s, ωt:   1.40 (0.22 periods), wall: 3.227 minutes, Δt:   1.47, CFL: 7.20e-01
i:   6900, t:   14110.9 s, ωt:   1.41 (0.22 periods), wall: 3.270 minutes, Δt:   1.33, CFL: 7.20e-01
i:   7000, t:   14236.5 s, ωt:   1.42 (0.23 periods), wall: 3.312 minutes, Δt:   1.36, CFL: 7.20e-01
i:   7100, t:   14371.1 s, ωt:   1.44 (0.23 periods), wall: 3.355 minutes, Δt:   1.42, CFL: 7.20e-01
i:   7200, t:   14499.0 s, ωt:   1.45 (0.23 periods), wall: 3.398 minutes, Δt:   1.46, CFL: 7.20e-01
i:   7300, t:   14641.4 s, ωt:   1.46 (0.23 periods), wall: 3.440 minutes, Δt:   1.31, CFL: 7.20e-01
i:   7400, t:   14781.4 s, ωt:   1.48 (0.24 periods), wall: 3.483 minutes, Δt:   1.61, CFL: 7.20e-01
i:   7500, t:   14922.7 s, ωt:   1.49 (0.24 periods), wall: 3.526 minutes, Δt:   1.54, CFL: 7.20e-01
i:   7600, t:   15067.8 s, ωt:   1.51 (0.24 periods), wall: 3.568 minutes, Δt:   1.42, CFL: 7.20e-01
i:   7700, t:   15198.3 s, ωt:   1.52 (0.24 periods), wall: 3.611 minutes, Δt:   1.46, CFL: 7.20e-01
i:   7800, t:   15339.7 s, ωt:   1.53 (0.24 periods), wall: 3.654 minutes, Δt:   1.42, CFL: 7.20e-01
i:   7900, t:   15474.5 s, ωt:   1.55 (0.25 periods), wall: 3.696 minutes, Δt:   1.52, CFL: 7.20e-01
i:   8000, t:   15618.6 s, ωt:   1.56 (0.25 periods), wall: 3.739 minutes, Δt:   1.31, CFL: 7.20e-01
i:   8100, t:   15736.5 s, ωt:   1.57 (0.25 periods), wall: 3.782 minutes, Δt:   1.37, CFL: 7.20e-01
i:   8200, t:   15868.7 s, ωt:   1.59 (0.25 periods), wall: 3.824 minutes, Δt:   1.37, CFL: 7.20e-01
