
==============================================================================
==== 2026-08-24 18:30:22  Tidal3D.jl sqrtRi25
==== FIELDS3D=0  LIGHT_OUTPUT=1  MOMENTS=1  N_PERIODS=8  PROFILE=4  SPINUP_FILE=outputs/spinup_100x100x300_drag/TidalBL3D_spinup_100x100x300_drag_fields.jld2  T_STRAT=10
==============================================================================
i:      0, t:       0.0 s, ωt:   0.00 (0.00 periods), wall: 38.109 seconds, Δt:   1.20, CFL: 8.33e-02
i:    100, t:     311.5 s, ωt:   0.03 (0.00 periods), wall: 1.558 minutes, Δt:   7.43, CFL: 3.30e-01
i:    200, t:    1564.6 s, ωt:   0.16 (0.02 periods), wall: 1.603 minutes, Δt:  12.19, CFL: 9.00e-01
i:    300, t:    2556.7 s, ωt:   0.26 (0.04 periods), wall: 1.637 minutes, Δt:   8.41, CFL: 9.00e-01
i:    400, t:    3294.6 s, ωt:   0.33 (0.05 periods), wall: 1.668 minutes, Δt:   6.75, CFL: 9.00e-01
i:    500, t:    3911.9 s, ωt:   0.39 (0.06 periods), wall: 1.709 minutes, Δt:   5.77, CFL: 9.00e-01
i:    600, t:    4450.2 s, ωt:   0.45 (0.07 periods), wall: 1.739 minutes, Δt:   5.14, CFL: 9.00e-01
i:    700, t:    4938.0 s, ωt:   0.49 (0.08 periods), wall: 1.768 minutes, Δt:   4.68, CFL: 9.00e-01
i:    800, t:    5384.3 s, ωt:   0.54 (0.09 periods), wall: 1.803 minutes, Δt:   4.33, CFL: 9.00e-01
i:    900, t:    5803.1 s, ωt:   0.58 (0.09 periods), wall: 1.833 minutes, Δt:   4.06, CFL: 9.00e-01
i:   1000, t:    6195.6 s, ωt:   0.62 (0.10 periods), wall: 1.876 minutes, Δt:   3.83, CFL: 9.00e-01
i:   1100, t:    6566.4 s, ωt:   0.66 (0.10 periods), wall: 1.905 minutes, Δt:   3.65, CFL: 9.00e-01
i:   1200, t:    6922.0 s, ωt:   0.69 (0.11 periods), wall: 1.945 minutes, Δt:   3.50, CFL: 9.00e-01
i:   1300, t:    7262.8 s, ωt:   0.73 (0.12 periods), wall: 1.988 minutes, Δt:   3.36, CFL: 9.00e-01
i:   1400, t:    7591.9 s, ωt:   0.76 (0.12 periods), wall: 2.016 minutes, Δt:   3.24, CFL: 9.00e-01
i:   1500, t:    7910.7 s, ωt:   0.79 (0.13 periods), wall: 2.048 minutes, Δt:   3.14, CFL: 9.00e-01
i:   1600, t:    8220.2 s, ωt:   0.82 (0.13 periods), wall: 2.076 minutes, Δt:   3.05, CFL: 9.00e-01
i:   1700, t:    8521.0 s, ωt:   0.85 (0.14 periods), wall: 2.106 minutes, Δt:   2.97, CFL: 9.00e-01
i:   1800, t:    8813.9 s, ωt:   0.88 (0.14 periods), wall: 2.135 minutes, Δt:   2.90, CFL: 9.00e-01
i:   1900, t:    9100.5 s, ωt:   0.91 (0.14 periods), wall: 2.162 minutes, Δt:   2.83, CFL: 9.00e-01
i:   2000, t:    9379.8 s, ωt:   0.94 (0.15 periods), wall: 2.190 minutes, Δt:   2.77, CFL: 9.00e-01
i:   2100, t:    9649.9 s, ωt:   0.96 (0.15 periods), wall: 2.220 minutes, Δt:   2.72, CFL: 9.00e-01
i:   2200, t:    9919.2 s, ωt:   0.99 (0.16 periods), wall: 2.252 minutes, Δt:   2.67, CFL: 9.00e-01
i:   2300, t:   10182.5 s, ωt:   1.02 (0.16 periods), wall: 2.280 minutes, Δt:   2.63, CFL: 9.00e-01
i:   2400, t:   10442.5 s, ωt:   1.04 (0.17 periods), wall: 2.309 minutes, Δt:   2.59, CFL: 9.00e-01
i:   2500, t:   10699.3 s, ωt:   1.07 (0.17 periods), wall: 2.339 minutes, Δt:   2.55, CFL: 9.00e-01
i:   2600, t:   10952.9 s, ωt:   1.10 (0.17 periods), wall: 2.366 minutes, Δt:   2.52, CFL: 9.00e-01
i:   2700, t:   11203.1 s, ωt:   1.12 (0.18 periods), wall: 2.400 minutes, Δt:   2.49, CFL: 9.00e-01
i:   2800, t:   11450.4 s, ωt:   1.15 (0.18 periods), wall: 2.428 minutes, Δt:   2.46, CFL: 9.00e-01
i:   2900, t:   11694.6 s, ωt:   1.17 (0.19 periods), wall: 2.457 minutes, Δt:   2.43, CFL: 9.00e-01
i:   3000, t:   11936.8 s, ωt:   1.19 (0.19 periods), wall: 2.484 minutes, Δt:   2.41, CFL: 9.00e-01
i:   3100, t:   12175.6 s, ωt:   1.22 (0.19 periods), wall: 2.512 minutes, Δt:   2.39, CFL: 9.00e-01
i:   3200, t:   12411.3 s, ωt:   1.24 (0.20 periods), wall: 2.540 minutes, Δt:   2.37, CFL: 9.00e-01
i:   3300, t:   12644.0 s, ωt:   1.26 (0.20 periods), wall: 2.579 minutes, Δt:   2.35, CFL: 9.00e-01
i:   3400, t:   12878.3 s, ωt:   1.29 (0.20 periods), wall: 2.606 minutes, Δt:   2.33, CFL: 9.00e-01
i:   3500, t:   13110.9 s, ωt:   1.31 (0.21 periods), wall: 2.634 minutes, Δt:   2.32, CFL: 9.00e-01
i:   3600, t:   13340.2 s, ωt:   1.33 (0.21 periods), wall: 2.663 minutes, Δt:   2.30, CFL: 9.00e-01
i:   3700, t:   13568.4 s, ωt:   1.36 (0.22 periods), wall: 2.692 minutes, Δt:   2.29, CFL: 9.00e-01
i:   3800, t:   13796.1 s, ωt:   1.38 (0.22 periods), wall: 2.719 minutes, Δt:   2.27, CFL: 9.00e-01
i:   3900, t:   14006.2 s, ωt:   1.40 (0.22 periods), wall: 2.760 minutes, Δt:   1.45, CFL: 9.00e-01
i:   4000, t:   14131.7 s, ωt:   1.41 (0.22 periods), wall: 2.787 minutes, Δt:   0.99, CFL: 9.00e-01
i:   4100, t:   14212.4 s, ωt:   1.42 (0.23 periods), wall: 2.816 minutes, Δt:   0.62, CFL: 9.00e-01
i:   4200, t:   14277.7 s, ωt:   1.43 (0.23 periods), wall: 2.843 minutes, Δt:   0.72, CFL: 9.00e-01
i:   4300, t:   14352.0 s, ωt:   1.44 (0.23 periods), wall: 2.870 minutes, Δt:   0.70, CFL: 9.00e-01
i:   4400, t:   14431.5 s, ωt:   1.44 (0.23 periods), wall: 2.897 minutes, Δt:   0.80, CFL: 9.00e-01
i:   4500, t:   14497.4 s, ωt:   1.45 (0.23 periods), wall: 2.938 minutes, Δt:   0.64, CFL: 9.00e-01
i:   4600, t:   14567.5 s, ωt:   1.46 (0.23 periods), wall: 2.966 minutes, Δt:   0.64, CFL: 9.00e-01
i:   4700, t:   14638.7 s, ωt:   1.46 (0.23 periods), wall: 2.993 minutes, Δt:   0.67, CFL: 9.00e-01
i:   4800, t:   14710.3 s, ωt:   1.47 (0.23 periods), wall: 3.020 minutes, Δt:   0.72, CFL: 9.00e-01
i:   4900, t:   14780.6 s, ωt:   1.48 (0.24 periods), wall: 3.049 minutes, Δt:   0.58, CFL: 9.00e-01
i:   5000, t:   14846.6 s, ωt:   1.48 (0.24 periods), wall: 3.076 minutes, Δt:   0.64, CFL: 9.00e-01
i:   5100, t:   14906.8 s, ωt:   1.49 (0.24 periods), wall: 3.103 minutes, Δt:   0.62, CFL: 9.00e-01
i:   5200, t:   14980.0 s, ωt:   1.50 (0.24 periods), wall: 3.130 minutes, Δt:   0.76, CFL: 9.00e-01
i:   5300, t:   15051.7 s, ωt:   1.51 (0.24 periods), wall: 3.157 minutes, Δt:   0.64, CFL: 9.00e-01
i:   5400, t:   15115.9 s, ωt:   1.51 (0.24 periods), wall: 3.198 minutes, Δt:   0.66, CFL: 9.00e-01
i:   5500, t:   15179.8 s, ωt:   1.52 (0.24 periods), wall: 3.226 minutes, Δt:   0.63, CFL: 9.00e-01
i:   5600, t:   15250.7 s, ωt:   1.53 (0.24 periods), wall: 3.253 minutes, Δt:   0.69, CFL: 9.00e-01
i:   5700, t:   15320.7 s, ωt:   1.53 (0.24 periods), wall: 3.280 minutes, Δt:   0.64, CFL: 9.00e-01
i:   5800, t:   15385.6 s, ωt:   1.54 (0.24 periods), wall: 3.307 minutes, Δt:   0.66, CFL: 9.00e-01
i:   5900, t:   15452.8 s, ωt:   1.55 (0.25 periods), wall: 3.335 minutes, Δt:   0.66, CFL: 9.00e-01
i:   6000, t:   15522.6 s, ωt:   1.55 (0.25 periods), wall: 3.362 minutes, Δt:   0.63, CFL: 9.00e-01
i:   6100, t:   15592.8 s, ωt:   1.56 (0.25 periods), wall: 3.389 minutes, Δt:   0.64, CFL: 9.00e-01
i:   6200, t:   15655.9 s, ωt:   1.57 (0.25 periods), wall: 3.416 minutes, Δt:   0.62, CFL: 9.00e-01
i:   6300, t:   15719.3 s, ωt:   1.57 (0.25 periods), wall: 3.446 minutes, Δt:   0.69, CFL: 9.00e-01
i:   6400, t:   15790.3 s, ωt:   1.58 (0.25 periods), wall: 3.473 minutes, Δt:   0.67, CFL: 9.00e-01
i:   6500, t:   15858.5 s, ωt:   1.59 (0.25 periods), wall: 3.500 minutes, Δt:   0.66, CFL: 9.00e-01
i:   6600, t:   15926.0 s, ωt:   1.59 (0.25 periods), wall: 3.527 minutes, Δt:   0.65, CFL: 9.00e-01
i:   6700, t:   16000.2 s, ωt:   1.60 (0.25 periods), wall: 3.554 minutes, Δt:   0.87, CFL: 9.00e-01
i:   6800, t:   16073.4 s, ωt:   1.61 (0.26 periods), wall: 3.582 minutes, Δt:   0.81, CFL: 9.00e-01
i:   6900, t:   16156.9 s, ωt:   1.62 (0.26 periods), wall: 3.609 minutes, Δt:   0.82, CFL: 9.00e-01
i:   7000, t:   16239.1 s, ωt:   1.62 (0.26 periods), wall: 3.636 minutes, Δt:   0.79, CFL: 9.00e-01
i:   7100, t:   16325.8 s, ωt:   1.63 (0.26 periods), wall: 3.663 minutes, Δt:   0.81, CFL: 9.00e-01
i:   7200, t:   16409.1 s, ωt:   1.64 (0.26 periods), wall: 3.692 minutes, Δt:   0.86, CFL: 9.00e-01
i:   7300, t:   16493.9 s, ωt:   1.65 (0.26 periods), wall: 3.719 minutes, Δt:   0.89, CFL: 9.00e-01
i:   7400, t:   16576.2 s, ωt:   1.66 (0.26 periods), wall: 3.746 minutes, Δt:   0.84, CFL: 9.00e-01
i:   7500, t:   16663.3 s, ωt:   1.67 (0.27 periods), wall: 3.775 minutes, Δt:   0.82, CFL: 9.00e-01
i:   7600, t:   16752.0 s, ωt:   1.68 (0.27 periods), wall: 3.802 minutes, Δt:   0.89, CFL: 9.00e-01
i:   7700, t:   16835.0 s, ωt:   1.68 (0.27 periods), wall: 3.829 minutes, Δt:   0.88, CFL: 9.00e-01
i:   7800, t:   16923.1 s, ωt:   1.69 (0.27 periods), wall: 3.856 minutes, Δt:   0.88, CFL: 9.00e-01
i:   7900, t:   17013.3 s, ωt:   1.70 (0.27 periods), wall: 3.892 minutes, Δt:   0.92, CFL: 9.00e-01
i:   8000, t:   17102.2 s, ωt:   1.71 (0.27 periods), wall: 3.919 minutes, Δt:   0.97, CFL: 9.00e-01
i:   8100, t:   17197.3 s, ωt:   1.72 (0.27 periods), wall: 3.946 minutes, Δt:   0.94, CFL: 9.00e-01
i:   8200, t:   17286.7 s, ωt:   1.73 (0.28 periods), wall: 3.975 minutes, Δt:   0.94, CFL: 9.00e-01
i:   8300, t:   17383.0 s, ωt:   1.74 (0.28 periods), wall: 4.002 minutes, Δt:   0.86, CFL: 9.00e-01
i:   8400, t:   17472.4 s, ωt:   1.75 (0.28 periods), wall: 4.029 minutes, Δt:   0.80, CFL: 9.00e-01
i:   8500, t:   17558.7 s, ωt:   1.76 (0.28 periods), wall: 4.056 minutes, Δt:   0.96, CFL: 9.00e-01
i:   8600, t:   17645.4 s, ωt:   1.76 (0.28 periods), wall: 4.085 minutes, Δt:   0.97, CFL: 9.00e-01
i:   8700, t:   17740.1 s, ωt:   1.77 (0.28 periods), wall: 4.112 minutes, Δt:   0.80, CFL: 9.00e-01
i:   8800, t:   17830.4 s, ωt:   1.78 (0.28 periods), wall: 4.139 minutes, Δt:   0.93, CFL: 9.00e-01
i:   8900, t:   17923.1 s, ωt:   1.79 (0.29 periods), wall: 4.173 minutes, Δt:   0.90, CFL: 9.00e-01
i:   9000, t:   18016.6 s, ωt:   1.80 (0.29 periods), wall: 4.200 minutes, Δt:   0.87, CFL: 9.00e-01
i:   9100, t:   18108.8 s, ωt:   1.81 (0.29 periods), wall: 4.227 minutes, Δt:   0.76, CFL: 9.00e-01
i:   9200, t:   18186.9 s, ωt:   1.82 (0.29 periods), wall: 4.254 minutes, Δt:   0.95, CFL: 9.00e-01
i:   9300, t:   18277.8 s, ωt:   1.83 (0.29 periods), wall: 4.284 minutes, Δt:   0.77, CFL: 9.00e-01
i:   9400, t:   18367.0 s, ωt:   1.84 (0.29 periods), wall: 4.311 minutes, Δt:   0.84, CFL: 9.00e-01
i:   9500, t:   18457.8 s, ωt:   1.85 (0.29 periods), wall: 4.338 minutes, Δt:   0.93, CFL: 9.00e-01
i:   9600, t:   18545.5 s, ωt:   1.85 (0.30 periods), wall: 4.366 minutes, Δt:   0.90, CFL: 9.00e-01
i:   9700, t:   18632.7 s, ωt:   1.86 (0.30 periods), wall: 4.393 minutes, Δt:   0.93, CFL: 9.00e-01
i:   9800, t:   18724.5 s, ωt:   1.87 (0.30 periods), wall: 4.420 minutes, Δt:   0.99, CFL: 9.00e-01
i:   9900, t:   18824.2 s, ωt:   1.88 (0.30 periods), wall: 4.447 minutes, Δt:   0.95, CFL: 9.00e-01
i:  10000, t:   18918.9 s, ωt:   1.89 (0.30 periods), wall: 4.476 minutes, Δt:   1.01, CFL: 9.00e-01
i:  10100, t:   19017.5 s, ωt:   1.90 (0.30 periods), wall: 4.503 minutes, Δt:   0.94, CFL: 9.00e-01
i:  10200, t:   19119.5 s, ωt:   1.91 (0.30 periods), wall: 4.530 minutes, Δt:   1.01, CFL: 9.00e-01
i:  10300, t:   19209.1 s, ωt:   1.92 (0.31 periods), wall: 4.567 minutes, Δt:   0.85, CFL: 9.00e-01
i:  10400, t:   19304.9 s, ωt:   1.93 (0.31 periods), wall: 4.594 minutes, Δt:   1.05, CFL: 9.00e-01
i:  10500, t:   19408.7 s, ωt:   1.94 (0.31 periods), wall: 4.621 minutes, Δt:   0.99, CFL: 9.00e-01
i:  10600, t:   19504.3 s, ωt:   1.95 (0.31 periods), wall: 4.656 minutes, Δt:   0.77, CFL: 9.00e-01
i:  10700, t:   19591.6 s, ωt:   1.96 (0.31 periods), wall: 4.684 minutes, Δt:   0.94, CFL: 9.00e-01
i:  10800, t:   19690.1 s, ωt:   1.97 (0.31 periods), wall: 4.711 minutes, Δt:   0.99, CFL: 9.00e-01
i:  10900, t:   19784.0 s, ωt:   1.98 (0.31 periods), wall: 4.738 minutes, Δt:   0.83, CFL: 9.00e-01
i:  11000, t:   19876.1 s, ωt:   1.99 (0.32 periods), wall: 4.766 minutes, Δt:   0.96, CFL: 9.00e-01
i:  11100, t:   19968.7 s, ωt:   2.00 (0.32 periods), wall: 4.793 minutes, Δt:   1.00, CFL: 9.00e-01
i:  11200, t:   20069.1 s, ωt:   2.01 (0.32 periods), wall: 4.820 minutes, Δt:   0.89, CFL: 9.00e-01
i:  11300, t:   20162.5 s, ωt:   2.02 (0.32 periods), wall: 4.849 minutes, Δt:   1.09, CFL: 9.00e-01
i:  11400, t:   20265.6 s, ωt:   2.03 (0.32 periods), wall: 4.876 minutes, Δt:   1.00, CFL: 9.00e-01
i:  11500, t:   20363.3 s, ωt:   2.04 (0.32 periods), wall: 4.903 minutes, Δt:   1.10, CFL: 9.00e-01
i:  11600, t:   20465.3 s, ωt:   2.05 (0.33 periods), wall: 4.936 minutes, Δt:   0.97, CFL: 9.00e-01
i:  11700, t:   20562.8 s, ωt:   2.06 (0.33 periods), wall: 4.963 minutes, Δt:   0.92, CFL: 9.00e-01
i:  11800, t:   20663.9 s, ωt:   2.07 (0.33 periods), wall: 4.990 minutes, Δt:   1.13, CFL: 9.00e-01
i:  11900, t:   20775.7 s, ωt:   2.08 (0.33 periods), wall: 5.018 minutes, Δt:   1.06, CFL: 9.00e-01
