
==============================================================================
==== 2026-08-24 20:30:45  Tidal3D.jl sqrtRi50
==== FIELDS3D=1  LIGHT_OUTPUT=1  MOMENTS=1  N_PERIODS=8  PROFILE=4  SPINUP_FILE=outputs/spinup_100x100x300_drag/TidalBL3D_spinup_100x100x300_drag_fields.jld2  T_STRAT=10
==============================================================================
i:      0, t:       0.0 s, ωt:   0.00 (0.00 periods), wall: 39.464 seconds, Δt:   1.20, CFL: 8.33e-02
i:    100, t:     311.5 s, ωt:   0.03 (0.00 periods), wall: 1.597 minutes, Δt:   7.43, CFL: 3.30e-01
i:    200, t:    1564.6 s, ωt:   0.16 (0.02 periods), wall: 1.630 minutes, Δt:  12.19, CFL: 9.00e-01
i:    300, t:    2556.7 s, ωt:   0.26 (0.04 periods), wall: 1.671 minutes, Δt:   8.41, CFL: 9.00e-01
i:    400, t:    3294.6 s, ωt:   0.33 (0.05 periods), wall: 1.701 minutes, Δt:   6.75, CFL: 9.00e-01
i:    500, t:    3912.0 s, ωt:   0.39 (0.06 periods), wall: 1.732 minutes, Δt:   5.77, CFL: 9.00e-01
i:    600, t:    4450.2 s, ωt:   0.45 (0.07 periods), wall: 1.764 minutes, Δt:   5.14, CFL: 9.00e-01
i:    700, t:    4938.2 s, ωt:   0.49 (0.08 periods), wall: 1.792 minutes, Δt:   4.68, CFL: 9.00e-01
i:    800, t:    5388.7 s, ωt:   0.54 (0.09 periods), wall: 1.823 minutes, Δt:   4.33, CFL: 9.00e-01
i:    900, t:    5807.0 s, ωt:   0.58 (0.09 periods), wall: 1.851 minutes, Δt:   4.05, CFL: 9.00e-01
i:   1000, t:    6199.4 s, ωt:   0.62 (0.10 periods), wall: 1.880 minutes, Δt:   3.83, CFL: 9.00e-01
i:   1100, t:    6570.2 s, ωt:   0.66 (0.10 periods), wall: 1.908 minutes, Δt:   3.65, CFL: 9.00e-01
i:   1200, t:    6925.5 s, ωt:   0.69 (0.11 periods), wall: 1.940 minutes, Δt:   3.49, CFL: 9.00e-01
i:   1300, t:    7266.1 s, ωt:   0.73 (0.12 periods), wall: 1.969 minutes, Δt:   3.36, CFL: 9.00e-01
i:   1400, t:    7595.2 s, ωt:   0.76 (0.12 periods), wall: 1.997 minutes, Δt:   3.24, CFL: 9.00e-01
i:   1500, t:    7913.9 s, ωt:   0.79 (0.13 periods), wall: 2.026 minutes, Δt:   3.14, CFL: 9.00e-01
i:   1600, t:    8223.3 s, ωt:   0.82 (0.13 periods), wall: 2.054 minutes, Δt:   3.05, CFL: 9.00e-01
i:   1700, t:    8524.0 s, ωt:   0.85 (0.14 periods), wall: 2.083 minutes, Δt:   2.97, CFL: 9.00e-01
i:   1800, t:    8816.8 s, ωt:   0.88 (0.14 periods), wall: 2.112 minutes, Δt:   2.90, CFL: 9.00e-01
i:   1900, t:    9103.6 s, ωt:   0.91 (0.14 periods), wall: 2.139 minutes, Δt:   2.83, CFL: 9.00e-01
i:   2000, t:    9382.7 s, ωt:   0.94 (0.15 periods), wall: 2.167 minutes, Δt:   2.77, CFL: 9.00e-01
i:   2100, t:    9652.6 s, ωt:   0.97 (0.15 periods), wall: 2.197 minutes, Δt:   2.72, CFL: 9.00e-01
i:   2200, t:    9921.9 s, ωt:   0.99 (0.16 periods), wall: 2.225 minutes, Δt:   2.67, CFL: 9.00e-01
i:   2300, t:   10185.2 s, ωt:   1.02 (0.16 periods), wall: 2.254 minutes, Δt:   2.63, CFL: 9.00e-01
i:   2400, t:   10445.2 s, ωt:   1.04 (0.17 periods), wall: 2.283 minutes, Δt:   2.59, CFL: 9.00e-01
i:   2500, t:   10701.9 s, ωt:   1.07 (0.17 periods), wall: 2.317 minutes, Δt:   2.55, CFL: 9.00e-01
i:   2600, t:   10955.5 s, ωt:   1.10 (0.17 periods), wall: 2.344 minutes, Δt:   2.52, CFL: 9.00e-01
i:   2700, t:   11205.7 s, ωt:   1.12 (0.18 periods), wall: 2.373 minutes, Δt:   2.49, CFL: 9.00e-01
i:   2800, t:   11452.8 s, ωt:   1.15 (0.18 periods), wall: 2.402 minutes, Δt:   2.46, CFL: 9.00e-01
i:   2900, t:   11697.0 s, ωt:   1.17 (0.19 periods), wall: 2.430 minutes, Δt:   2.43, CFL: 9.00e-01
i:   3000, t:   11938.1 s, ωt:   1.19 (0.19 periods), wall: 2.457 minutes, Δt:   2.41, CFL: 9.00e-01
i:   3100, t:   12177.9 s, ωt:   1.22 (0.19 periods), wall: 2.487 minutes, Δt:   2.39, CFL: 9.00e-01
i:   3200, t:   12413.7 s, ωt:   1.24 (0.20 periods), wall: 2.515 minutes, Δt:   2.37, CFL: 9.00e-01
i:   3300, t:   12646.4 s, ωt:   1.26 (0.20 periods), wall: 2.544 minutes, Δt:   2.35, CFL: 9.00e-01
i:   3400, t:   12880.5 s, ωt:   1.29 (0.20 periods), wall: 2.571 minutes, Δt:   2.33, CFL: 9.00e-01
i:   3500, t:   13113.2 s, ωt:   1.31 (0.21 periods), wall: 2.600 minutes, Δt:   2.32, CFL: 9.00e-01
i:   3600, t:   13342.5 s, ωt:   1.33 (0.21 periods), wall: 2.630 minutes, Δt:   2.30, CFL: 9.00e-01
i:   3700, t:   13570.8 s, ωt:   1.36 (0.22 periods), wall: 2.659 minutes, Δt:   2.29, CFL: 9.00e-01
i:   3800, t:   13799.4 s, ωt:   1.38 (0.22 periods), wall: 2.687 minutes, Δt:   2.28, CFL: 9.00e-01
i:   3900, t:   14025.2 s, ωt:   1.40 (0.22 periods), wall: 2.718 minutes, Δt:   2.27, CFL: 9.00e-01
i:   4000, t:   14250.4 s, ωt:   1.43 (0.23 periods), wall: 2.747 minutes, Δt:   2.26, CFL: 9.00e-01
i:   4100, t:   14442.9 s, ωt:   1.44 (0.23 periods), wall: 2.774 minutes, Δt:   1.52, CFL: 9.00e-01
i:   4200, t:   14558.2 s, ωt:   1.46 (0.23 periods), wall: 2.803 minutes, Δt:   0.83, CFL: 9.00e-01
i:   4300, t:   14637.8 s, ωt:   1.46 (0.23 periods), wall: 2.830 minutes, Δt:   0.80, CFL: 9.00e-01
