i:      0, t:       0.0 s, ωt:   0.00 (0.00 periods), wall: 10.973 seconds, Δt:   1.20, CFL: 1.65e-01
i:    100, t:     307.7 s, ωt:   0.03 (0.00 periods), wall: 22.397 seconds, Δt:   5.99, CFL: 7.20e-01
i:    200, t:     879.9 s, ωt:   0.09 (0.01 periods), wall: 24.628 seconds, Δt:   5.99, CFL: 7.20e-01
i:    300, t:    1414.3 s, ωt:   0.14 (0.02 periods), wall: 26.858 seconds, Δt:   5.49, CFL: 7.20e-01
i:    400, t:    1950.3 s, ωt:   0.20 (0.03 periods), wall: 29.091 seconds, Δt:   4.33, CFL: 7.20e-01
i:    500, t:    2438.8 s, ωt:   0.24 (0.04 periods), wall: 31.320 seconds, Δt:   4.96, CFL: 7.20e-01
i:    600, t:    2882.0 s, ωt:   0.29 (0.05 periods), wall: 33.557 seconds, Δt:   3.83, CFL: 7.20e-01
i:    700, t:    3318.7 s, ωt:   0.33 (0.05 periods), wall: 35.782 seconds, Δt:   4.56, CFL: 7.20e-01
i:    800, t:    3739.8 s, ωt:   0.37 (0.06 periods), wall: 38.016 seconds, Δt:   3.87, CFL: 7.20e-01
i:    900, t:    4111.9 s, ωt:   0.41 (0.07 periods), wall: 40.246 seconds, Δt:   2.73, CFL: 7.20e-01
i:   1000, t:    4393.2 s, ωt:   0.44 (0.07 periods), wall: 42.472 seconds, Δt:   3.03, CFL: 7.20e-01
i:   1100, t:    4691.7 s, ωt:   0.47 (0.07 periods), wall: 44.694 seconds, Δt:   2.99, CFL: 7.20e-01
i:   1200, t:    4975.4 s, ωt:   0.50 (0.08 periods), wall: 46.928 seconds, Δt:   2.93, CFL: 7.20e-01
i:   1300, t:    5243.2 s, ωt:   0.52 (0.08 periods), wall: 49.158 seconds, Δt:   2.23, CFL: 7.20e-01
i:   1400, t:    5503.7 s, ωt:   0.55 (0.09 periods), wall: 51.386 seconds, Δt:   2.58, CFL: 7.20e-01
i:   1500, t:    5749.7 s, ωt:   0.57 (0.09 periods), wall: 53.621 seconds, Δt:   2.47, CFL: 7.20e-01
i:   1600, t:    5969.0 s, ωt:   0.60 (0.10 periods), wall: 55.847 seconds, Δt:   2.27, CFL: 7.20e-01
i:   1700, t:    6201.2 s, ωt:   0.62 (0.10 periods), wall: 58.082 seconds, Δt:   2.28, CFL: 7.20e-01
i:   1800, t:    6407.5 s, ωt:   0.64 (0.10 periods), wall: 1.005 minutes, Δt:   2.35, CFL: 7.20e-01
i:   1900, t:    6605.2 s, ωt:   0.66 (0.11 periods), wall: 1.042 minutes, Δt:   2.08, CFL: 7.20e-01
i:   2000, t:    6795.6 s, ωt:   0.68 (0.11 periods), wall: 1.080 minutes, Δt:   1.99, CFL: 7.20e-01
i:   2100, t:    6994.0 s, ωt:   0.70 (0.11 periods), wall: 1.117 minutes, Δt:   1.80, CFL: 7.20e-01
i:   2200, t:    7184.8 s, ωt:   0.72 (0.11 periods), wall: 1.154 minutes, Δt:   1.69, CFL: 7.20e-01
i:   2300, t:    7370.4 s, ωt:   0.74 (0.12 periods), wall: 1.191 minutes, Δt:   1.95, CFL: 7.20e-01
i:   2400, t:    7569.8 s, ωt:   0.76 (0.12 periods), wall: 1.228 minutes, Δt:   1.89, CFL: 7.20e-01
i:   2500, t:    7759.0 s, ωt:   0.78 (0.12 periods), wall: 1.266 minutes, Δt:   1.86, CFL: 7.20e-01
i:   2600, t:    7956.4 s, ωt:   0.80 (0.13 periods), wall: 1.303 minutes, Δt:   2.07, CFL: 7.20e-01
i:   2700, t:    8139.4 s, ωt:   0.81 (0.13 periods), wall: 1.340 minutes, Δt:   1.48, CFL: 7.20e-01
i:   2800, t:    8306.7 s, ωt:   0.83 (0.13 periods), wall: 1.377 minutes, Δt:   1.75, CFL: 7.20e-01
i:   2900, t:    8475.8 s, ωt:   0.85 (0.13 periods), wall: 1.415 minutes, Δt:   1.62, CFL: 7.20e-01
i:   3000, t:    8635.2 s, ωt:   0.86 (0.14 periods), wall: 1.452 minutes, Δt:   1.57, CFL: 7.20e-01
i:   3100, t:    8803.5 s, ωt:   0.88 (0.14 periods), wall: 1.489 minutes, Δt:   1.67, CFL: 7.20e-01
i:   3200, t:    8969.5 s, ωt:   0.90 (0.14 periods), wall: 1.526 minutes, Δt:   1.49, CFL: 7.20e-01
i:   3300, t:    9137.7 s, ωt:   0.91 (0.15 periods), wall: 1.563 minutes, Δt:   1.73, CFL: 7.20e-01
i:   3400, t:    9305.5 s, ωt:   0.93 (0.15 periods), wall: 1.600 minutes, Δt:   1.76, CFL: 7.20e-01
i:   3500, t:    9468.4 s, ωt:   0.95 (0.15 periods), wall: 1.638 minutes, Δt:   1.61, CFL: 7.20e-01
i:   3600, t:    9635.7 s, ωt:   0.96 (0.15 periods), wall: 1.675 minutes, Δt:   1.61, CFL: 7.20e-01
i:   3700, t:    9802.6 s, ωt:   0.98 (0.16 periods), wall: 1.712 minutes, Δt:   1.47, CFL: 7.20e-01
i:   3800, t:    9958.9 s, ωt:   1.00 (0.16 periods), wall: 1.749 minutes, Δt:   1.62, CFL: 7.20e-01
i:   3900, t:   10114.4 s, ωt:   1.01 (0.16 periods), wall: 1.787 minutes, Δt:   1.64, CFL: 7.20e-01
i:   4000, t:   10269.5 s, ωt:   1.03 (0.16 periods), wall: 1.824 minutes, Δt:   1.52, CFL: 7.20e-01
i:   4100, t:   10429.2 s, ωt:   1.04 (0.17 periods), wall: 1.861 minutes, Δt:   1.69, CFL: 7.20e-01
i:   4200, t:   10581.3 s, ωt:   1.06 (0.17 periods), wall: 1.898 minutes, Δt:   1.58, CFL: 7.20e-01
i:   4300, t:   10737.2 s, ωt:   1.07 (0.17 periods), wall: 1.936 minutes, Δt:   1.59, CFL: 7.20e-01
i:   4400, t:   10879.4 s, ωt:   1.09 (0.17 periods), wall: 1.974 minutes, Δt:   1.35, CFL: 7.20e-01
i:   4500, t:   11028.7 s, ωt:   1.10 (0.18 periods), wall: 2.011 minutes, Δt:   1.27, CFL: 7.20e-01
i:   4600, t:   11177.5 s, ωt:   1.12 (0.18 periods), wall: 2.048 minutes, Δt:   1.35, CFL: 7.20e-01
i:   4700, t:   11320.1 s, ωt:   1.13 (0.18 periods), wall: 2.085 minutes, Δt:   1.51, CFL: 7.20e-01
i:   4800, t:   11461.7 s, ωt:   1.15 (0.18 periods), wall: 2.122 minutes, Δt:   1.55, CFL: 7.20e-01
i:   4900, t:   11611.0 s, ωt:   1.16 (0.18 periods), wall: 2.160 minutes, Δt:   1.54, CFL: 7.20e-01
i:   5000, t:   11749.3 s, ωt:   1.17 (0.19 periods), wall: 2.197 minutes, Δt:   1.44, CFL: 7.20e-01
i:   5100, t:   11897.2 s, ωt:   1.19 (0.19 periods), wall: 2.234 minutes, Δt:   1.45, CFL: 7.20e-01
i:   5200, t:   12041.3 s, ωt:   1.20 (0.19 periods), wall: 2.272 minutes, Δt:   1.15, CFL: 7.20e-01
i:   5300, t:   12161.1 s, ωt:   1.22 (0.19 periods), wall: 2.309 minutes, Δt:   1.48, CFL: 7.20e-01
i:   5400, t:   12305.8 s, ωt:   1.23 (0.20 periods), wall: 2.346 minutes, Δt:   1.49, CFL: 7.20e-01
i:   5500, t:   12450.4 s, ωt:   1.25 (0.20 periods), wall: 2.383 minutes, Δt:   1.24, CFL: 7.20e-01
i:   5600, t:   12584.5 s, ωt:   1.26 (0.20 periods), wall: 2.421 minutes, Δt:   1.43, CFL: 7.20e-01
i:   5700, t:   12723.7 s, ωt:   1.27 (0.20 periods), wall: 2.458 minutes, Δt:   1.45, CFL: 7.20e-01
i:   5800, t:   12858.8 s, ωt:   1.29 (0.20 periods), wall: 2.495 minutes, Δt:   1.29, CFL: 7.20e-01
i:   5900, t:   13001.8 s, ωt:   1.30 (0.21 periods), wall: 2.532 minutes, Δt:   1.47, CFL: 7.20e-01
i:   6000, t:   13144.2 s, ωt:   1.31 (0.21 periods), wall: 2.569 minutes, Δt:   1.33, CFL: 7.20e-01
i:   6100, t:   13274.4 s, ωt:   1.33 (0.21 periods), wall: 2.606 minutes, Δt:   1.22, CFL: 7.20e-01
i:   6200, t:   13410.0 s, ωt:   1.34 (0.21 periods), wall: 2.644 minutes, Δt:   1.46, CFL: 7.20e-01
i:   6300, t:   13544.7 s, ωt:   1.35 (0.22 periods), wall: 2.681 minutes, Δt:   1.47, CFL: 7.20e-01
i:   6400, t:   13685.9 s, ωt:   1.37 (0.22 periods), wall: 2.719 minutes, Δt:   1.16, CFL: 7.20e-01
i:   6500, t:   13819.5 s, ωt:   1.38 (0.22 periods), wall: 2.756 minutes, Δt:   1.31, CFL: 7.20e-01
i:   6600, t:   13955.5 s, ωt:   1.40 (0.22 periods), wall: 2.793 minutes, Δt:   1.32, CFL: 7.20e-01
i:   6700, t:   14089.3 s, ωt:   1.41 (0.22 periods), wall: 2.830 minutes, Δt:   1.28, CFL: 7.20e-01
i:   6800, t:   14227.3 s, ωt:   1.42 (0.23 periods), wall: 2.867 minutes, Δt:   1.38, CFL: 7.20e-01
i:   6900, t:   14368.9 s, ωt:   1.44 (0.23 periods), wall: 2.905 minutes, Δt:   1.43, CFL: 7.20e-01
i:   7000, t:   14502.1 s, ωt:   1.45 (0.23 periods), wall: 2.942 minutes, Δt:   1.23, CFL: 7.20e-01
i:   7100, t:   14627.2 s, ωt:   1.46 (0.23 periods), wall: 2.979 minutes, Δt:   1.27, CFL: 7.20e-01
i:   7200, t:   14756.1 s, ωt:   1.48 (0.23 periods), wall: 3.017 minutes, Δt:   1.04, CFL: 7.20e-01
