i:      0, t:       0.0 s, ωt:   0.00 (0.00 periods), wall: 10.922 seconds, Δt:   1.20, CFL: 1.51e-01
i:    100, t:     311.5 s, ωt:   0.03 (0.00 periods), wall: 22.000 seconds, Δt:   6.11, CFL: 7.20e-01
i:    200, t:     824.4 s, ωt:   0.08 (0.01 periods), wall: 24.552 seconds, Δt:   4.43, CFL: 7.20e-01
i:    300, t:    1273.5 s, ωt:   0.13 (0.02 periods), wall: 27.124 seconds, Δt:   4.67, CFL: 7.20e-01
i:    400, t:    1746.8 s, ωt:   0.17 (0.03 periods), wall: 29.676 seconds, Δt:   4.62, CFL: 7.20e-01
i:    500, t:    2229.2 s, ωt:   0.22 (0.04 periods), wall: 32.241 seconds, Δt:   4.93, CFL: 7.20e-01
i:    600, t:    2715.5 s, ωt:   0.27 (0.04 periods), wall: 34.805 seconds, Δt:   4.19, CFL: 7.20e-01
i:    700, t:    3114.3 s, ωt:   0.31 (0.05 periods), wall: 37.361 seconds, Δt:   3.89, CFL: 7.20e-01
i:    800, t:    3452.1 s, ωt:   0.35 (0.05 periods), wall: 39.913 seconds, Δt:   2.98, CFL: 7.20e-01
i:    900, t:    3734.9 s, ωt:   0.37 (0.06 periods), wall: 42.476 seconds, Δt:   3.59, CFL: 7.20e-01
i:   1000, t:    4041.6 s, ωt:   0.40 (0.06 periods), wall: 45.042 seconds, Δt:   2.84, CFL: 7.20e-01
i:   1100, t:    4320.4 s, ωt:   0.43 (0.07 periods), wall: 47.598 seconds, Δt:   2.80, CFL: 7.20e-01
i:   1200, t:    4601.5 s, ωt:   0.46 (0.07 periods), wall: 50.162 seconds, Δt:   2.58, CFL: 7.20e-01
i:   1300, t:    4865.2 s, ωt:   0.49 (0.08 periods), wall: 52.727 seconds, Δt:   2.76, CFL: 7.20e-01
i:   1400, t:    5143.9 s, ωt:   0.51 (0.08 periods), wall: 55.295 seconds, Δt:   2.42, CFL: 7.20e-01
i:   1500, t:    5412.2 s, ωt:   0.54 (0.09 periods), wall: 57.858 seconds, Δt:   2.77, CFL: 7.20e-01
i:   1600, t:    5673.8 s, ωt:   0.57 (0.09 periods), wall: 1.007 minutes, Δt:   2.49, CFL: 7.20e-01
i:   1700, t:    5899.1 s, ωt:   0.59 (0.09 periods), wall: 1.050 minutes, Δt:   2.19, CFL: 7.20e-01
i:   1800, t:    6133.7 s, ωt:   0.61 (0.10 periods), wall: 1.093 minutes, Δt:   1.91, CFL: 7.20e-01
i:   1900, t:    6348.6 s, ωt:   0.63 (0.10 periods), wall: 1.135 minutes, Δt:   1.88, CFL: 7.20e-01
i:   2000, t:    6561.8 s, ωt:   0.66 (0.10 periods), wall: 1.178 minutes, Δt:   1.98, CFL: 7.20e-01
i:   2100, t:    6764.6 s, ωt:   0.68 (0.11 periods), wall: 1.221 minutes, Δt:   1.99, CFL: 7.20e-01
i:   2200, t:    6957.0 s, ωt:   0.70 (0.11 periods), wall: 1.263 minutes, Δt:   1.97, CFL: 7.20e-01
i:   2300, t:    7142.1 s, ωt:   0.71 (0.11 periods), wall: 1.306 minutes, Δt:   1.80, CFL: 7.20e-01
i:   2400, t:    7333.2 s, ωt:   0.73 (0.12 periods), wall: 1.349 minutes, Δt:   1.84, CFL: 7.20e-01
i:   2500, t:    7522.0 s, ωt:   0.75 (0.12 periods), wall: 1.392 minutes, Δt:   2.06, CFL: 7.20e-01
i:   2600, t:    7720.7 s, ωt:   0.77 (0.12 periods), wall: 1.434 minutes, Δt:   1.77, CFL: 7.20e-01
i:   2700, t:    7910.1 s, ωt:   0.79 (0.13 periods), wall: 1.477 minutes, Δt:   2.04, CFL: 7.20e-01
i:   2800, t:    8100.3 s, ωt:   0.81 (0.13 periods), wall: 1.520 minutes, Δt:   1.75, CFL: 7.20e-01
i:   2900, t:    8263.5 s, ωt:   0.83 (0.13 periods), wall: 1.562 minutes, Δt:   1.78, CFL: 7.20e-01
i:   3000, t:    8435.4 s, ωt:   0.84 (0.13 periods), wall: 1.605 minutes, Δt:   1.62, CFL: 7.20e-01
i:   3100, t:    8602.9 s, ωt:   0.86 (0.14 periods), wall: 1.648 minutes, Δt:   1.78, CFL: 7.20e-01
i:   3200, t:    8779.9 s, ωt:   0.88 (0.14 periods), wall: 1.690 minutes, Δt:   1.59, CFL: 7.20e-01
i:   3300, t:    8945.9 s, ωt:   0.89 (0.14 periods), wall: 1.733 minutes, Δt:   1.65, CFL: 7.20e-01
i:   3400, t:    9115.4 s, ωt:   0.91 (0.15 periods), wall: 1.776 minutes, Δt:   1.60, CFL: 7.20e-01
i:   3500, t:    9271.3 s, ωt:   0.93 (0.15 periods), wall: 1.818 minutes, Δt:   1.40, CFL: 7.20e-01
i:   3600, t:    9426.5 s, ωt:   0.94 (0.15 periods), wall: 1.861 minutes, Δt:   1.72, CFL: 7.20e-01
i:   3700, t:    9578.3 s, ωt:   0.96 (0.15 periods), wall: 1.904 minutes, Δt:   1.57, CFL: 7.20e-01
i:   3800, t:    9736.3 s, ωt:   0.97 (0.15 periods), wall: 1.946 minutes, Δt:   1.59, CFL: 7.20e-01
i:   3900, t:    9892.6 s, ωt:   0.99 (0.16 periods), wall: 1.989 minutes, Δt:   1.61, CFL: 7.20e-01
i:   4000, t:   10054.6 s, ωt:   1.01 (0.16 periods), wall: 2.032 minutes, Δt:   1.68, CFL: 7.20e-01
i:   4100, t:   10210.8 s, ωt:   1.02 (0.16 periods), wall: 2.075 minutes, Δt:   1.52, CFL: 7.20e-01
i:   4200, t:   10364.3 s, ωt:   1.04 (0.16 periods), wall: 2.117 minutes, Δt:   1.42, CFL: 7.20e-01
i:   4300, t:   10516.7 s, ωt:   1.05 (0.17 periods), wall: 2.160 minutes, Δt:   1.69, CFL: 7.20e-01
i:   4400, t:   10679.5 s, ωt:   1.07 (0.17 periods), wall: 2.203 minutes, Δt:   1.74, CFL: 7.20e-01
i:   4500, t:   10831.7 s, ωt:   1.08 (0.17 periods), wall: 2.245 minutes, Δt:   1.51, CFL: 7.20e-01
i:   4600, t:   10989.0 s, ωt:   1.10 (0.17 periods), wall: 2.288 minutes, Δt:   1.44, CFL: 7.20e-01
i:   4700, t:   11121.7 s, ωt:   1.11 (0.18 periods), wall: 2.331 minutes, Δt:   1.52, CFL: 7.20e-01
i:   4800, t:   11270.4 s, ωt:   1.13 (0.18 periods), wall: 2.373 minutes, Δt:   1.49, CFL: 7.20e-01
i:   4900, t:   11421.0 s, ωt:   1.14 (0.18 periods), wall: 2.416 minutes, Δt:   1.41, CFL: 7.20e-01
i:   5000, t:   11560.6 s, ωt:   1.16 (0.18 periods), wall: 2.459 minutes, Δt:   1.19, CFL: 7.20e-01
i:   5100, t:   11698.1 s, ωt:   1.17 (0.19 periods), wall: 2.502 minutes, Δt:   1.58, CFL: 7.20e-01
i:   5200, t:   11847.5 s, ωt:   1.18 (0.19 periods), wall: 2.544 minutes, Δt:   1.43, CFL: 7.20e-01
i:   5300, t:   11988.7 s, ωt:   1.20 (0.19 periods), wall: 2.587 minutes, Δt:   1.31, CFL: 7.20e-01
i:   5400, t:   12129.7 s, ωt:   1.21 (0.19 periods), wall: 2.631 minutes, Δt:   1.57, CFL: 7.20e-01
i:   5500, t:   12268.2 s, ωt:   1.23 (0.20 periods), wall: 2.674 minutes, Δt:   1.41, CFL: 7.20e-01
i:   5600, t:   12409.7 s, ωt:   1.24 (0.20 periods), wall: 2.716 minutes, Δt:   1.36, CFL: 7.20e-01
i:   5700, t:   12552.5 s, ωt:   1.26 (0.20 periods), wall: 2.759 minutes, Δt:   1.26, CFL: 7.20e-01
i:   5800, t:   12692.8 s, ωt:   1.27 (0.20 periods), wall: 2.802 minutes, Δt:   1.53, CFL: 7.20e-01
i:   5900, t:   12839.2 s, ωt:   1.28 (0.20 periods), wall: 2.844 minutes, Δt:   1.49, CFL: 7.20e-01
i:   6000, t:   12979.5 s, ωt:   1.30 (0.21 periods), wall: 2.887 minutes, Δt:   1.41, CFL: 7.20e-01
i:   6100, t:   13117.2 s, ωt:   1.31 (0.21 periods), wall: 2.930 minutes, Δt:   1.40, CFL: 7.20e-01
i:   6200, t:   13260.3 s, ωt:   1.33 (0.21 periods), wall: 2.973 minutes, Δt:   1.17, CFL: 7.20e-01
i:   6300, t:   13392.0 s, ωt:   1.34 (0.21 periods), wall: 3.015 minutes, Δt:   1.49, CFL: 7.20e-01
i:   6400, t:   13528.0 s, ωt:   1.35 (0.22 periods), wall: 3.058 minutes, Δt:   1.53, CFL: 7.20e-01
i:   6500, t:   13662.7 s, ωt:   1.37 (0.22 periods), wall: 3.101 minutes, Δt:   1.28, CFL: 7.20e-01
i:   6600, t:   13805.4 s, ωt:   1.38 (0.22 periods), wall: 3.143 minutes, Δt:   1.28, CFL: 7.20e-01
i:   6700, t:   13937.4 s, ωt:   1.39 (0.22 periods), wall: 3.186 minutes, Δt:   1.06, CFL: 7.20e-01
i:   6800, t:   14064.7 s, ωt:   1.41 (0.22 periods), wall: 3.229 minutes, Δt:   1.28, CFL: 7.20e-01
i:   6900, t:   14189.8 s, ωt:   1.42 (0.23 periods), wall: 3.271 minutes, Δt:   1.63, CFL: 7.20e-01
i:   7000, t:   14336.3 s, ωt:   1.43 (0.23 periods), wall: 3.314 minutes, Δt:   1.49, CFL: 7.20e-01
i:   7100, t:   14469.8 s, ωt:   1.45 (0.23 periods), wall: 3.357 minutes, Δt:   1.41, CFL: 7.20e-01
i:   7200, t:   14604.9 s, ωt:   1.46 (0.23 periods), wall: 3.400 minutes, Δt:   1.31, CFL: 7.20e-01
i:   7300, t:   14732.9 s, ωt:   1.47 (0.23 periods), wall: 3.442 minutes, Δt:   1.36, CFL: 7.20e-01
